"city","state","id"
"Amatepec","México","1793"
"Amanalco","México","1794"
"Almoloya del Río","México","1795"
"Almoloya de Juárez","México","1796"
"Almoloya de Alquisiras","México","1797"
"Aculco","México","1798"
"Acolman","México","1799"
"Acambay","México","1800"
"San Ignacio Cerro Gordo","Jalisco","1801"
"Zapotlanejo","Jalisco","1802"
"Zapotlán del Rey","Jalisco","1803"
"Zapotitlán de Vadillo","Jalisco","1804"
"Zapotiltic","Jalisco","1805"
"Zapopan","Jalisco","1806"
"Zacoalco de Torres","Jalisco","1807"
"Yahualica de González Gallo","Jalisco","1808"
"Cañadas de Obregón","Jalisco","1809"
"Villa Hidalgo","Jalisco","1810"
"Villa Guerrero","Jalisco","1811"
"Villa Corona","Jalisco","1812"
"Valle de Juárez","Jalisco","1813"
"Valle de Guadalupe","Jalisco","1814"
"Unión de Tula","Jalisco","1815"
"Unión de San Antonio","Jalisco","1816"
"Tuxpan","Jalisco","1817"
"Tuxcueca","Jalisco","1818"
"Tuxcacuesco","Jalisco","1819"
"Tototlán","Jalisco","1820"
"Totatiche","Jalisco","1821"
"Tonila","Jalisco","1822"
"Tonaya","Jalisco","1823"
"Tonalá","Jalisco","1824"
"Tomatlán","Jalisco","1825"
"Tolimán","Jalisco","1826"
"Tlaquepaque","Jalisco","1827"
"Tlajomulco de Zúñiga","Jalisco","1828"
"Tizapán El Alto","Jalisco","1829"
"Teuchitlán","Jalisco","1830"
"Tequila","Jalisco","1831"
"Tepatitlán de Morelos","Jalisco","1832"
"Teocuitatlán de Corona","Jalisco","1833"
"Teocaltiche","Jalisco","1834"
"Tenamaxtlán","Jalisco","1835"
"Techaluta de Montenegro","Jalisco","1836"
"Tecolotlán","Jalisco","1837"
"Tecalitlán","Jalisco","1838"
"Tapalpa","Jalisco","1839"
"Tamazula de Gordiano","Jalisco","1840"
"Talpa de Allende","Jalisco","1841"
"Tala","Jalisco","1842"
"Sayula","Jalisco","1843"
"Santa María de los Ángeles","Jalisco","1844"
"San Sebastián del Oeste","Jalisco","1845"
"San Miguel El Alto","Jalisco","1846"
"San Martín Hidalgo","Jalisco","1847"
"San Martín de Bolaños","Jalisco","1848"
"San Marcos","Jalisco","1849"
"San Julián","Jalisco","1850"
"San Juan de los Lagos","Jalisco","1851"
"San Diego de Alejandría","Jalisco","1852"
"San Cristóbal de la Barranca","Jalisco","1853"
"El Salto","Jalisco","1854"
"Quitupan","Jalisco","1855"
"Villa Purificación","Jalisco","1856"
"Puerto Vallarta","Jalisco","1857"
"Poncitlán","Jalisco","1858"
"Pihuamo","Jalisco","1859"
"Ojuelos de Jalisco","Jalisco","1860"
"Ocotlán","Jalisco","1861"
"Mixtlán","Jalisco","1862"
"Mezquitic","Jalisco","1863"
"Mexticacán","Jalisco","1864"
"Mazamitla","Jalisco","1865"
"Mascota","Jalisco","1866"
"La Manzanilla de la Paz","Jalisco","1867"
"Santa María del Oro","Jalisco","1868"
"Magdalena","Jalisco","1869"
"El Limón","Jalisco","1870"
"Lagos de Moreno","Jalisco","1871"
"Juchitlán","Jalisco","1872"
"Juanacatlán","Jalisco","1873"
"Jocotepec","Jalisco","1874"
"Jilotlán de los Dolores","Jalisco","1875"
"Jesús María","Jalisco","1876"
"Jamay","Jalisco","1877"
"Jalostotitlán","Jalisco","1878"
"Ixtlahuacán del Río","Jalisco","1879"
"Ixtlahuacán de los Membrillos","Jalisco","1880"
"La Huerta","Jalisco","1881"
"Huejuquilla El Alto","Jalisco","1882"
"Huejúcar","Jalisco","1883"
"Hostotipaquillo","Jalisco","1884"
"Guadalajara","Jalisco","1885"
"Guachinango","Jalisco","1886"
"El Grullo","Jalisco","1887"
"Gómez Farías","Jalisco","1888"
"Etzatlán","Jalisco","1889"
"Encarnación de Díaz","Jalisco","1890"
"Ejutla","Jalisco","1891"
"Degollado","Jalisco","1892"
"Chiquilistlán","Jalisco","1893"
"Chimaltitán","Jalisco","1894"
"Chapala","Jalisco","1895"
"Cuquío","Jalisco","1896"
"Cuautla","Jalisco","1897"
"Cuautitlán de García Barragán","Jalisco","1898"
"Concepción de Buenos Aires","Jalisco","1899"
"Colotlán","Jalisco","1900"
"Cocula","Jalisco","1901"
"San Gabriel","Jalisco","1902"
"Zapotlán El Grande","Jalisco","1903"
"Cihuatlán","Jalisco","1904"
"Casimiro Castillo","Jalisco","1905"
"Cabo Corrientes","Jalisco","1906"
"Bolaños","Jalisco","1907"
"La Barca","Jalisco","1908"
"Ayutla","Jalisco","1909"
"Ayotlán","Jalisco","1910"
"Autlán de Navarro","Jalisco","1911"
"Atoyac","Jalisco","1912"
"Atotonilco El Alto","Jalisco","1913"
"Atenguillo","Jalisco","1914"
"Atengo","Jalisco","1915"
"Atemajac de Brizuela","Jalisco","1916"
"El Arenal","Jalisco","1917"
"Arandas","Jalisco","1918"
"San Juanito de Escobedo","Jalisco","1919"
"Ameca","Jalisco","1920"
"Amatitán","Jalisco","1921"
"Amacueca","Jalisco","1922"
"Ahualulco de Mercado","Jalisco","1923"
"Acatlán de Juárez","Jalisco","1924"
"Acatic","Jalisco","1925"
"Zimapán","Hidalgo","1926"
"Zempoala","Hidalgo","1927"
"Zapotlán de Juárez","Hidalgo","1928"
"Zacualtipán de Angeles","Hidalgo","1929"
"Yahualica","Hidalgo","1930"
"Xochicoatlán","Hidalgo","1931"
"Xochiatipan","Hidalgo","1932"
"Villa de Tezontepec","Hidalgo","1933"
"Tulancingo de Bravo","Hidalgo","1934"
"Tula de Allende","Hidalgo","1935"
"Tolcayuca","Hidalgo","1936"
"Tlaxcoapan","Hidalgo","1937"
"Tlanchinol","Hidalgo","1938"
"Tlanalapa","Hidalgo","1939"
"Tlahuiltepa","Hidalgo","1940"
"Tlahuelilpan","Hidalgo","1941"
"Tizayuca","Hidalgo","1942"
"Tianguistengo","Hidalgo","1943"
"Tezontepec de Aldama","Hidalgo","1944"
"Tetepango","Hidalgo","1945"
"Tepetitlán","Hidalgo","1946"
"Tepeji del Río de Ocampo","Hidalgo","1947"
"Tepehuacán de Guerrero","Hidalgo","1948"
"Tepeapulco","Hidalgo","1949"
"Tenango de Doria","Hidalgo","1950"
"Tecozautla","Hidalgo","1951"
"Tasquillo","Hidalgo","1952"
"Singuilucan","Hidalgo","1953"
"Santiago Tulantepec de Lugo Guerrero","Hidalgo","1954"
"Santiago de Anaya","Hidalgo","1955"
"San Salvador","Hidalgo","1956"
"San Felipe Orizatlán","Hidalgo","1957"
"San Bartolo Tutotepec","Hidalgo","1958"
"San Agustín Tlaxiaca","Hidalgo","1959"
"San Agustín Metzquititlán","Hidalgo","1960"
"Progreso de Obregón","Hidalgo","1961"
"Pisaflores","Hidalgo","1962"
"Pachuca de Soto","Hidalgo","1963"
"Pacula","Hidalgo","1964"
"Omitlán de Juárez","Hidalgo","1965"
"Nopala de Villagrán","Hidalgo","1966"
"Nicolás Flores","Hidalgo","1967"
"Molango de Escamilla","Hidalgo","1968"
"Mixquiahuala de Juárez","Hidalgo","1969"
"Mineral de la Reforma","Hidalgo","1970"
"Mineral del Monte","Hidalgo","1971"
"Mineral del Chico","Hidalgo","1972"
"Metztitlán","Hidalgo","1973"
"Metepec","Hidalgo","1974"
"Lolotla","Hidalgo","1975"
"La Misión","Hidalgo","1976"
"Juárez Hidalgo","Hidalgo","1977"
"Jaltocán","Hidalgo","1978"
"Jacala de Ledezma","Hidalgo","1979"
"Ixmiquilpan","Hidalgo","1980"
"Huichapan","Hidalgo","1981"
"Huejutla de Reyes","Hidalgo","1982"
"Huehuetla","Hidalgo","1983"
"Huazalingo","Hidalgo","1984"
"Huautla","Hidalgo","1985"
"Huasca de Ocampo","Hidalgo","1986"
"Francisco I. Madero","Hidalgo","1987"
"Epazoyucan","Hidalgo","1988"
"Emiliano Zapata","Hidalgo","1989"
"Eloxochitlán","Hidalgo","1990"
"El Arenal","Hidalgo","1991"
"Chilcuautla","Hidalgo","1992"
"Chapulhuacán","Hidalgo","1993"
"Chapantongo","Hidalgo","1994"
"Cuautepec de Hinojosa","Hidalgo","1995"
"Cardonal","Hidalgo","1996"
"Calnali","Hidalgo","1997"
"Atotonilco de Tula","Hidalgo","1998"
"Atotonilco El Grande","Hidalgo","1999"
"Atlapexco","Hidalgo","2000"
"Atitalaquia","Hidalgo","2001"
"Apan","Hidalgo","2002"
"Almoloya","Hidalgo","2003"
"Alfajayucan","Hidalgo","2004"
"Ajacuba","Hidalgo","2005"
"Agua Blanca de Iturbide","Hidalgo","2006"
"Actopan","Hidalgo","2007"
"Acaxochitlán","Hidalgo","2008"
"Acatlán","Hidalgo","2009"
"Juchitán","Guerrero","2010"
"Marquelia","Guerrero","2011"
"Cochoapa el Grande","Guerrero","2012"
"Iliatenco","Guerrero","2013"
"José Joaquin de Herrera","Guerrero","2014"
"Acatepec","Guerrero","2015"
"Zitlala","Guerrero","2016"
"Zirándaro","Guerrero","2017"
"Zapotitlán Tablas","Guerrero","2018"
"Xochistlahuaca","Guerrero","2019"
"Xochihuehuetlán","Guerrero","2020"
"Xalpatláhuac","Guerrero","2021"
"La Unión de Isidoro Montes de Oca","Guerrero","2022"
"Tlapehuala","Guerrero","2023"
"Tlapa de Comonfort","Guerrero","2024"
"Tlalixtaquilla de Maldonado","Guerrero","2025"
"Tlalchapa","Guerrero","2026"
"Tlacoapa","Guerrero","2027"
"Tlacoachistlahuaca","Guerrero","2028"
"Tixtla de Guerrero","Guerrero","2029"
"Tetipac","Guerrero","2030"
"Tepecoacuilco de Trujano","Guerrero","2031"
"Teloloapan","Guerrero","2032"
"Técpan de Galeana","Guerrero","2033"
"Tecoanapa","Guerrero","2034"
"Taxco de Alarcón","Guerrero","2035"
"San Miguel Totolapan","Guerrero","2036"
"San Marcos","Guerrero","2037"
"San Luis Acatlán","Guerrero","2038"
"Quechultenango","Guerrero","2039"
"Pungarabato","Guerrero","2040"
"Pilcaya","Guerrero","2041"
"Petatlán","Guerrero","2042"
"Pedro Ascencio Alquisiras","Guerrero","2043"
"Ometepec","Guerrero","2044"
"Olinalá","Guerrero","2045"
"Mochitlán","Guerrero","2046"
"Metlatónoc","Guerrero","2047"
"Mártir de Cuilapan","Guerrero","2048"
"Malinaltepec","Guerrero","2049"
"Leonardo Bravo","Guerrero","2050"
"Juan R. Escudero","Guerrero","2051"
"José Azueta","Guerrero","2052"
"Ixcateopan de Cuauhtémoc","Guerrero","2053"
"Igualapa","Guerrero","2054"
"Iguala de la Independencia","Guerrero","2055"
"Huitzuco de los Figueroa","Guerrero","2056"
"Huamuxtitlán","Guerrero","2057"
"General Heliodoro Castillo","Guerrero","2058"
"General Canuto A. Neri","Guerrero","2059"
"Florencio Villarreal","Guerrero","2060"
"Eduardo Neri","Guerrero","2061"
"Chilpancingo de los Bravo","Guerrero","2062"
"Chilapa de Alvarez","Guerrero","2063"
"Cutzamala de Pinzón","Guerrero","2064"
"Cuetzala del Progreso","Guerrero","2065"
"Cuautepec","Guerrero","2066"
"Cualác","Guerrero","2067"
"Cuajinicuilapa","Guerrero","2068"
"Coyuca de Catalán","Guerrero","2069"
"Coyuca de Benítez","Guerrero","2070"
"Copanatoyac","Guerrero","2071"
"Copalillo","Guerrero","2072"
"Copala","Guerrero","2073"
"Cocula","Guerrero","2074"
"Coahuayutla de José María Izazaga","Guerrero","2075"
"Buenavista de Cuéllar","Guerrero","2076"
"Benito Juárez","Guerrero","2077"
"Azoyú","Guerrero","2078"
"Ayutla de los Libres","Guerrero","2079"
"Atoyac de Alvarez","Guerrero","2080"
"Atlixtac","Guerrero","2081"
"Atlamajalcingo del Monte","Guerrero","2082"
"Atenango del Río","Guerrero","2083"
"Arcelia","Guerrero","2084"
"Apaxtla","Guerrero","2085"
"Alpoyeca","Guerrero","2086"
"Alcozauca de Guerrero","Guerrero","2087"
"Ajuchitlán del Progreso","Guerrero","2088"
"Ahuacuotzingo","Guerrero","2089"
"Acapulco de Juárez","Guerrero","2090"
"Yuriria","Guanajuato","2091"
"Xichú","Guanajuato","2092"
"Villagrán","Guanajuato","2093"
"Victoria","Guanajuato","2094"
"Valle de Santiago","Guanajuato","2095"
"Uriangato","Guanajuato","2096"
"Tierra Blanca","Guanajuato","2097"
"Tarimoro","Guanajuato","2098"
"Tarandacuao","Guanajuato","2099"
"Silao","Guanajuato","2100"
"Santiago Maravatío","Guanajuato","2101"
"Santa Cruz de Juventino Rosas","Guanajuato","2102"
"Santa Catarina","Guanajuato","2103"
"San Luis de la Paz","Guanajuato","2104"
"San José Iturbide","Guanajuato","2105"
"San Francisco del Rincón","Guanajuato","2106"
"San Felipe","Guanajuato","2107"
"San Diego de la Unión","Guanajuato","2108"
"Salvatierra","Guanajuato","2109"
"Salamanca","Guanajuato","2110"
"Romita","Guanajuato","2111"
"Purísima del Rincón","Guanajuato","2112"
"Pueblo Nuevo","Guanajuato","2113"
"Pénjamo","Guanajuato","2114"
"Ocampo","Guanajuato","2115"
"Moroleón","Guanajuato","2116"
"León","Guanajuato","2117"
"Jerécuaro","Guanajuato","2118"
"Jaral del Progreso","Guanajuato","2119"
"Irapuato","Guanajuato","2120"
"Huanímaro","Guanajuato","2121"
"Guanajuato","Guanajuato","2122"
"Dolores Hidalgo","Guanajuato","2123"
"Doctor Mora","Guanajuato","2124"
"Cuerámaro","Guanajuato","2125"
"Cortazar","Guanajuato","2126"
"Coroneo","Guanajuato","2127"
"Comonfort","Guanajuato","2128"
"Manuel Doblado","Guanajuato","2129"
"Celaya","Guanajuato","2130"
"Atarjea","Guanajuato","2131"
"Apaseo El Grande","Guanajuato","2132"
"Apaseo El Alto","Guanajuato","2133"
"San Miguel de Allende","Guanajuato","2134"
"Acámbaro","Guanajuato","2135"
"Abasolo","Guanajuato","2136"
"Vicente Guerrero","Durango","2137"
"Topia","Durango","2138"
"Tlahualilo","Durango","2139"
"Tepehuanes","Durango","2140"
"Tamazula","Durango","2141"
"Súchil","Durango","2142"
"Santiago Papasquiaro","Durango","2143"
"Santa Clara","Durango","2144"
"San Pedro del Gallo","Durango","2145"
"San Luis del Cordero","Durango","2146"
"San Juan del Río","Durango","2147"
"San Juan de Guadalupe","Durango","2148"
"San Dimas","Durango","2149"
"San Bernardo","Durango","2150"
"Rodeo","Durango","2151"
"Pueblo Nuevo","Durango","2152"
"Poanas","Durango","2153"
"Peñón Blanco","Durango","2154"
"Pánuco de Coronado","Durango","2155"
"Otáez","Durango","2156"
"El Oro","Durango","2157"
"Ocampo","Durango","2158"
"Nuevo Ideal","Durango","2159"
"Nombre de Dios","Durango","2160"
"Nazas","Durango","2161"
"Mezquital","Durango","2162"
"Mapimí","Durango","2163"
"Lerdo","Durango","2164"
"Indé","Durango","2165"
"Hidalgo","Durango","2166"
"Guanaceví","Durango","2167"
"Guadalupe Victoria","Durango","2168"
"Gómez Palacio","Durango","2169"
"Simón Bolívar","Durango","2170"
"Durango","Durango","2171"
"Cuencamé","Durango","2172"
"Coneto de Comonfort","Durango","2173"
"Canelas","Durango","2174"
"Canatlán","Durango","2175"
"Venustiano Carranza","Distrito Federal","2176"
"Miguel Hidalgo","Distrito Federal","2177"
"Cuauhtémoc","Distrito Federal","2178"
"Benito Juárez","Distrito Federal","2179"
"Xochimilco","Distrito Federal","2180"
"Tlalpan","Distrito Federal","2181"
"Tláhuac","Distrito Federal","2182"
"Alvaro Obregón","Distrito Federal","2183"
"Milpa Alta","Distrito Federal","2184"
"La Magdalena Contreras","Distrito Federal","2185"
"Iztapalapa","Distrito Federal","2186"
"Iztacalco","Distrito Federal","2187"
"Gustavo A. Madero","Distrito Federal","2188"
"Cuajimalpa de Morelos","Distrito Federal","2189"
"Coyoacán","Distrito Federal","2190"
"Azcapotzalco","Distrito Federal","2191"
"Valle de Zaragoza","Chihuahua","2192"
"Uruachi","Chihuahua","2193"
"Urique","Chihuahua","2194"
"El Tule","Chihuahua","2195"
"Temósachi","Chihuahua","2196"
"Saucillo","Chihuahua","2197"
"Satevó","Chihuahua","2198"
"Santa Bárbara","Chihuahua","2199"
"San Francisco del Oro","Chihuahua","2200"
"San Francisco de Conchos","Chihuahua","2201"
"San Francisco de Borja","Chihuahua","2202"
"Rosario","Chihuahua","2203"
"Rosales","Chihuahua","2204"
"Riva Palacio","Chihuahua","2205"
"Praxedis G. Guerrero","Chihuahua","2206"
"Ojinaga","Chihuahua","2207"
"Ocampo","Chihuahua","2208"
"Nuevo Casas Grandes","Chihuahua","2209"
"Nonoava","Chihuahua","2210"
"Namiquipa","Chihuahua","2211"
"Moris","Chihuahua","2212"
"Morelos","Chihuahua","2213"
"Meoqui","Chihuahua","2214"
"Matamoros","Chihuahua","2215"
"Matachí","Chihuahua","2216"
"Manuel Benavides","Chihuahua","2217"
"Maguarichi","Chihuahua","2218"
"Madera","Chihuahua","2219"
"López","Chihuahua","2220"
"Julimes","Chihuahua","2221"
"Juárez","Chihuahua","2222"
"Jiménez","Chihuahua","2223"
"Janos","Chihuahua","2224"
"Ignacio Zaragoza","Chihuahua","2225"
"Huejotitán","Chihuahua","2226"
"Hidalgo del Parral","Chihuahua","2227"
"Guerrero","Chihuahua","2228"
"Guazapares","Chihuahua","2229"
"Guadalupe Y Calvo","Chihuahua","2230"
"Guadalupe","Chihuahua","2231"
"Guachochi","Chihuahua","2232"
"Gran Morelos","Chihuahua","2233"
"Gómez Farías","Chihuahua","2234"
"Santa Isabel","Chihuahua","2235"
"Galeana","Chihuahua","2236"
"Dr. Belisario Domínguez","Chihuahua","2237"
"Delicias","Chihuahua","2238"
"Chínipas","Chihuahua","2239"
"Chihuahua","Chihuahua","2240"
"Cusihuiriachi","Chihuahua","2241"
"Cuauhtémoc","Chihuahua","2242"
"La Cruz","Chihuahua","2243"
"Coyame del Sotol","Chihuahua","2244"
"Coronado","Chihuahua","2245"
"Casas Grandes","Chihuahua","2246"
"Carichí","Chihuahua","2247"
"Camargo","Chihuahua","2248"
"Buenaventura","Chihuahua","2249"
"Bocoyna","Chihuahua","2250"
"Batopilas","Chihuahua","2251"
"Balleza","Chihuahua","2252"
"Bachíniva","Chihuahua","2253"
"Ascensión","Chihuahua","2254"
"Aquiles Serdán","Chihuahua","2255"
"Allende","Chihuahua","2256"
"Aldama","Chihuahua","2257"
"Ahumada","Chihuahua","2258"
"Zinacantán","Chiapas","2259"
"Yajalón","Chiapas","2260"
"Villaflores","Chiapas","2261"
"Villa Corzo","Chiapas","2262"
"Villacomaltitlán","Chiapas","2263"
"Venustiano Carranza","Chiapas","2264"
"Unión Juárez","Chiapas","2265"
"Tzimol","Chiapas","2266"
"Tuzantán","Chiapas","2267"
"Tuxtla Gutiérrez","Chiapas","2268"
"Tuxtla Chico","Chiapas","2269"
"Tumbalá","Chiapas","2270"
"La Trinitaria","Chiapas","2271"
"Totolapa","Chiapas","2272"
"Tonalá","Chiapas","2273"
"Tila","Chiapas","2274"
"Teopisca","Chiapas","2275"
"Tenejapa","Chiapas","2276"
"Tecpatán","Chiapas","2277"
"Tapilula","Chiapas","2278"
"Tapalapa","Chiapas","2279"
"Tapachula","Chiapas","2280"
"Sunuapa","Chiapas","2281"
"Suchiate","Chiapas","2282"
"Suchiapa","Chiapas","2283"
"Soyaló","Chiapas","2284"
"Solosuchiapa","Chiapas","2285"
"Socoltenango","Chiapas","2286"
"Sitalá","Chiapas","2287"
"Simojovel","Chiapas","2288"
"Siltepec","Chiapas","2289"
"San Lucas","Chiapas","2290"
"San Juan Cancuc","Chiapas","2291"
"San Fernando","Chiapas","2292"
"San Cristóbal de las Casas","Chiapas","2293"
"Salto de Agua","Chiapas","2294"
"Sabanilla","Chiapas","2295"
"Las Rosas","Chiapas","2296"
"Reforma","Chiapas","2297"
"Rayón","Chiapas","2298"
"Pueblo Nuevo Solistahuacán","Chiapas","2299"
"El Porvenir","Chiapas","2300"
"Pijijiapan","Chiapas","2301"
"Pichucalco","Chiapas","2302"
"Pantepec","Chiapas","2303"
"Pantelhó","Chiapas","2304"
"Palenque","Chiapas","2305"
"Oxchuc","Chiapas","2306"
"Osumacinta","Chiapas","2307"
"Ostuacán","Chiapas","2308"
"Ocozocoautla de Espinosa","Chiapas","2309"
"Ocotepec","Chiapas","2310"
"Ocosingo","Chiapas","2311"
"Nicolás Ruíz","Chiapas","2312"
"Motozintla","Chiapas","2313"
"Mitontic","Chiapas","2314"
"Metapa","Chiapas","2315"
"Mazatán","Chiapas","2316"
"Mazapa de Madero","Chiapas","2317"
"Las Margaritas","Chiapas","2318"
"Mapastepec","Chiapas","2319"
"La Libertad","Chiapas","2320"
"Larráinzar","Chiapas","2321"
"Juárez","Chiapas","2322"
"Jitotol","Chiapas","2323"
"Jiquipilas","Chiapas","2324"
"Ixtapangajoya","Chiapas","2325"
"Ixtapa","Chiapas","2326"
"Ixtacomitán","Chiapas","2327"
"Ixhuatán","Chiapas","2328"
"La Independencia","Chiapas","2329"
"Huixtla","Chiapas","2330"
"Huixtán","Chiapas","2331"
"Huitiupán","Chiapas","2332"
"Huehuetán","Chiapas","2333"
"La Grandeza","Chiapas","2334"
"Frontera Hidalgo","Chiapas","2335"
"Frontera Comalapa","Chiapas","2336"
"Francisco León","Chiapas","2337"
"Escuintla","Chiapas","2338"
"Chilón","Chiapas","2339"
"Chicomuselo","Chiapas","2340"
"Chicoasén","Chiapas","2341"
"Chiapilla","Chiapas","2342"
"Chiapa de Corzo","Chiapas","2343"
"Chenalhó","Chiapas","2344"
"Chapultenango","Chiapas","2345"
"Chanal","Chiapas","2346"
"Chamula","Chiapas","2347"
"Chalchihuitán","Chiapas","2348"
"Copainalá","Chiapas","2349"
"La Concordia","Chiapas","2350"
"Comitán de Domínguez","Chiapas","2351"
"Coapilla","Chiapas","2352"
"Cintalapa","Chiapas","2353"
"Catazajá","Chiapas","2354"
"Cacahoatán","Chiapas","2355"
"El Bosque","Chiapas","2356"
"Bochil","Chiapas","2357"
"Berriozábal","Chiapas","2358"
"Bella Vista","Chiapas","2359"
"Bejucal de Ocampo","Chiapas","2360"
"Arriaga","Chiapas","2361"
"Angel Albino Corzo","Chiapas","2362"
"Amatenango del Valle","Chiapas","2363"
"Amatenango de la Frontera","Chiapas","2364"
"Amatán","Chiapas","2365"
"Altamirano","Chiapas","2366"
"Acapetahua","Chiapas","2367"
"Acala","Chiapas","2368"
"Acacoyagua","Chiapas","2369"
"Tecomán","Colima","2370"
"Minatitlán","Colima","2371"
"Manzanillo","Colima","2372"
"Ixtlahuacán","Colima","2373"
"Armería","Colima","2374"
"Villa de Alvarez","Colima","2375"
"Cuauhtémoc","Colima","2376"
"Coquimatlán","Colima","2377"
"Comala","Colima","2378"
"Colima","Colima","2379"
"Zaragoza","Coahuila de Zaragoza","2380"
"Villa Unión","Coahuila de Zaragoza","2381"
"Viesca","Coahuila de Zaragoza","2382"
"Torreón","Coahuila de Zaragoza","2383"
"Sierra Mojada","Coahuila de Zaragoza","2384"
"San Pedro","Coahuila de Zaragoza","2385"
"San Juan de Sabinas","Coahuila de Zaragoza","2386"
"San Buenaventura","Coahuila de Zaragoza","2387"
"Saltillo","Coahuila de Zaragoza","2388"
"Sacramento","Coahuila de Zaragoza","2389"
"Sabinas","Coahuila de Zaragoza","2390"
"Ramos Arizpe","Coahuila de Zaragoza","2391"
"Progreso","Coahuila de Zaragoza","2392"
"Piedras Negras","Coahuila de Zaragoza","2393"
"Parras","Coahuila de Zaragoza","2394"
"Ocampo","Coahuila de Zaragoza","2395"
"Nava","Coahuila de Zaragoza","2396"
"Nadadores","Coahuila de Zaragoza","2397"
"Múzquiz","Coahuila de Zaragoza","2398"
"Morelos","Coahuila de Zaragoza","2399"
"Monclova","Coahuila de Zaragoza","2400"
"Matamoros","Coahuila de Zaragoza","2401"
"Lamadrid","Coahuila de Zaragoza","2402"
"Juárez","Coahuila de Zaragoza","2403"
"Jiménez","Coahuila de Zaragoza","2404"
"Hidalgo","Coahuila de Zaragoza","2405"
"Guerrero","Coahuila de Zaragoza","2406"
"General Cepeda","Coahuila de Zaragoza","2407"
"Frontera","Coahuila de Zaragoza","2408"
"Francisco I. Madero","Coahuila de Zaragoza","2409"
"Escobedo","Coahuila de Zaragoza","2410"
"Cuatrociénegas","Coahuila de Zaragoza","2411"
"Castaños","Coahuila de Zaragoza","2412"
"Candela","Coahuila de Zaragoza","2413"
"Arteaga","Coahuila de Zaragoza","2414"
"Allende","Coahuila de Zaragoza","2415"
"Acuña","Coahuila de Zaragoza","2416"
"Abasolo","Coahuila de Zaragoza","2417"
"Candelaria","Campeche","2418"
"Escárcega","Campeche","2419"
"Tenabo","Campeche","2420"
"Palizada","Campeche","2421"
"Hopelchén","Campeche","2422"
"Hecelchakán","Campeche","2423"
"Champotón","Campeche","2424"
"Carmen","Campeche","2425"
"Calkiní","Campeche","2426"
"Campeche","Campeche","2427"
"Loreto","Baja California Sur","2428"
"Los Cabos","Baja California Sur","2429"
"La Paz","Baja California Sur","2430"
"Mulegé","Baja California Sur","2431"
"Comondú","Baja California Sur","2432"
"Playas de Rosarito","Baja California","2433"
"Tijuana","Baja California","2434"
"Tecate","Baja California","2435"
"Mexicali","Baja California","2436"
"Ensenada","Baja California","2437"
"El Llano","Aguascalientes","2438"
"San Francisco de los Romo","Aguascalientes","2439"
"Tepezalá","Aguascalientes","2440"
"San José de Gracia","Aguascalientes","2441"
"Rincón de Romos","Aguascalientes","2442"
"Pabellón de Arteaga","Aguascalientes","2443"
"Jesús María","Aguascalientes","2444"
"Cosío","Aguascalientes","2445"
"Calvillo","Aguascalientes","2446"
"Asientos","Aguascalientes","2447"
"Aguascalientes","Aguascalientes","2448"